mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.3091500600179036,0.01886290142503646,11.855476220448812,0.47439774542763646,auto,2,1,uniform,"{'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 1, 'weights': 'uniform'}",0.7364285714285714,0.7285714285714285,0.7271428571428571,0.7307142857142855,0.004082482904638653,83
0.315811554590861,0.013434704015679375,11.524001121520996,0.22518014113153742,auto,2,1,distance,"{'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 1, 'weights': 'distance'}",0.7364285714285714,0.7285714285714285,0.7271428571428571,0.7307142857142855,0.004082482904638653,83
0.31081899007161456,0.002447950035623874,16.101221561431885,0.2263141625504236,auto,2,3,uniform,"{'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7702857142857142,0.7733809523809523,0.003417309546287473,54
0.2984935442606608,0.01924731491420246,16.057979027430218,0.8149809885663837,auto,2,3,distance,"{'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7655714285714286,0.7700952380952382,0.003858612300930086,61
0.3641223907470703,0.06814820502931714,18.283359050750732,0.7050874537186466,auto,2,5,uniform,"{'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7897142857142857,0.7847142857142857,0.7914761904761906,0.006363515621553858,30
0.35945836702982586,0.04853365340571733,17.29171093304952,0.21337051665959783,auto,2,5,distance,"{'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 5, 'weights': 'distance'}",0.794,0.7868571428571428,0.7794285714285715,0.7867619047619048,0.0059491419759014905,44
0.3081549008687337,0.028093951376827433,20.80253465970357,0.30462757523825246,auto,2,10,uniform,"{'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8045714285714286,0.8058571428571429,0.002128523489393025,1
0.28516848882039386,0.023315575622148397,20.370297988255818,0.5666690188047612,auto,2,10,distance,"{'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.8031428571428572,0.799,0.803142857142857,0.003382628692414842,16
0.23190855979919434,0.007524483967892377,8.26415761311849,0.3835059507030623,auto,10,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'uniform'}",0.7364285714285714,0.7285714285714285,0.727,0.7306666666666666,0.004124480314958582,87
0.26651231447855633,0.0041878800145817244,8.645524024963379,0.20040893665485623,auto,10,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'distance'}",0.7364285714285714,0.7285714285714285,0.727,0.7306666666666666,0.004124480314958582,87
0.2961619695027669,0.028761569686091348,10.9572860399882,0.33895105525272734,auto,10,3,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7702857142857142,0.7733809523809523,0.003417309546287473,54
0.2948292891184489,0.013944259526014151,11.56450883547465,0.8097406462672275,auto,10,3,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7655714285714286,0.7700952380952382,0.003858612300930086,61
0.28516825040181476,0.010397070235503736,12.617386102676392,0.46544845506761806,auto,10,5,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7897142857142857,0.7848571428571428,0.7915238095238095,0.006313071778733963,28
0.35479434331258136,0.08079890622035056,12.233087539672852,0.4174955900054683,auto,10,5,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'distance'}",0.7941428571428572,0.7868571428571428,0.7795714285714286,0.7868571428571428,0.005948760803902003,37
0.2891663710276286,0.04855451313181408,13.480177323023478,0.8550963383302425,auto,10,10,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8045714285714286,0.8058571428571429,0.002128523489393025,1
0.2842711607615153,0.023949783716357486,13.782583872477213,0.5894521014698316,auto,10,10,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.803,0.799,0.8030952380952381,0.003383298984444093,21
0.2695104281107585,0.03063347116619273,8.683294614156088,0.6340030754924609,auto,20,1,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'uniform'}",0.7365714285714285,0.7287142857142858,0.727,0.7307619047619047,0.004167142829935068,73
0.2635142008463542,0.021127619212856375,8.129586378733316,0.038068049413440455,auto,20,1,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'distance'}",0.7365714285714285,0.7287142857142858,0.727,0.7307619047619047,0.004167142829935068,73
0.2531867027282715,0.026117089561708252,10.452404737472534,0.20710807564654335,auto,20,3,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7702857142857142,0.7733809523809523,0.003417309546287473,54
0.2685111363728841,0.018967992711795355,9.941565752029419,0.6120296879470025,auto,20,3,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7654285714285715,0.770047619047619,0.003914621698012305,67
0.24385889371236166,0.004543475932066764,11.388696988423666,0.3151374052314038,auto,20,5,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7895714285714286,0.7848571428571428,0.7914761904761906,0.006327064566743924,30
0.26351404190063477,0.015914587721456003,10.948460578918457,0.1437341821090533,auto,20,5,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.7941428571428572,0.7867142857142857,0.7795714285714286,0.786809523809524,0.005949141975901491,39
0.2911647955576579,0.04341329957965109,12.445548057556152,0.22317462292179407,auto,20,10,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8045714285714286,0.8058571428571429,0.002128523489393025,1
0.25551867485046387,0.04071353927771882,12.209312597910563,0.17882586415722426,auto,20,10,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.8031428571428572,0.799,0.803142857142857,0.003382628692414842,16
0.2212049961090088,0.0033974166889025647,14.180005391438803,0.4158925161838693,ball_tree,2,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 1, 'weights': 'uniform'}",0.7362857142857143,0.7282857142857143,0.7267142857142858,0.7304285714285714,0.004191017281083452,93
0.19022313753763834,0.006595757009481039,14.21075971921285,0.31497274911307555,ball_tree,2,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 1, 'weights': 'distance'}",0.7362857142857143,0.7282857142857143,0.7267142857142858,0.7304285714285714,0.004191017281083452,93
0.2508547306060791,0.03810932405978914,16.458858887354534,0.4522861228896364,ball_tree,2,3,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7715714285714286,0.7702857142857142,0.7733333333333334,0.0034411146219313748,60
0.17856319745381674,0.025705816905556723,16.328039566675823,0.2877364897482979,ball_tree,2,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7695714285714286,0.7655714285714286,0.770047619047619,0.0038638976714477804,67
0.232865571975708,0.025454448683298905,17.99243958791097,0.24728459097675473,ball_tree,2,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7895714285714286,0.7847142857142857,0.7914285714285715,0.006377042156569687,34
0.2168745994567871,0.016743322923032003,17.45119285583496,0.457414087096111,ball_tree,2,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 5, 'weights': 'distance'}",0.7941428571428572,0.7867142857142857,0.7794285714285715,0.7867619047619048,0.006007176358361168,44
0.2016005516052246,0.01884475186329108,19.492429494857788,0.6204634218235151,ball_tree,2,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8044285714285714,0.8058095238095238,0.0021581465130713568,7
0.21254261334737143,0.04494349806720848,19.25118629137675,0.20055476171475997,ball_tree,2,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.803,0.799,0.8030952380952381,0.003383298984444093,21
0.19022226333618164,0.0153182229479068,15.303187688191732,0.41878318106682144,ball_tree,10,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'uniform'}",0.7362857142857143,0.7282857142857143,0.7267142857142858,0.7304285714285714,0.004191017281083452,93
0.19755236307779947,0.012276463926412353,15.31439201037089,0.501511970504307,ball_tree,10,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'distance'}",0.7362857142857143,0.7282857142857143,0.7267142857142858,0.7304285714285714,0.004191017281083452,93
0.1848926544189453,0.01924137008145618,16.81652522087097,0.049174105502436935,ball_tree,10,3,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7704285714285715,0.7734285714285715,0.0033745748031479106,49
0.2371955712636312,0.04675128374864942,16.420446554819744,0.5508106159500863,ball_tree,10,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7655714285714286,0.7700952380952382,0.003858612300930086,61
0.17928338050842285,0.018058375722078714,17.011380592981975,0.23515265834120927,ball_tree,10,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7895714285714286,0.7847142857142857,0.7914285714285715,0.006377042156569687,34
0.19055620829264322,0.00938682363617342,16.84998099009196,0.17487586394299243,ball_tree,10,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'distance'}",0.7941428571428572,0.7867142857142857,0.7794285714285715,0.7867619047619048,0.006007176358361168,44
0.19996078809102377,0.023517502021352343,17.963334719340008,0.8782703428144639,ball_tree,10,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8044285714285714,0.8058095238095238,0.0021581465130713568,7
0.1892240047454834,0.022560132311099393,18.130411863327026,1.0314086796607511,ball_tree,10,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.803,0.799,0.8030952380952381,0.003383298984444093,21
0.1636219024658203,0.029310064083552544,14.34839383761088,0.26803311990546214,ball_tree,20,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'uniform'}",0.7364285714285714,0.7285714285714285,0.7267142857142858,0.7305714285714285,0.004210450232037251,91
0.21953924496968588,0.04410590817376084,17.31844154993693,1.0987289167024767,ball_tree,20,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'distance'}",0.7364285714285714,0.7285714285714285,0.7267142857142858,0.7305714285714285,0.004210450232037251,91
0.1992816925048828,0.023670961411097476,17.037525812784832,0.3853025883729064,ball_tree,20,3,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7704285714285715,0.7734285714285715,0.0033745748031479106,49
0.22320405642191568,0.008009025135395963,17.56926973660787,0.6342945689307191,ball_tree,20,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7655714285714286,0.7700952380952382,0.003858612300930086,61
0.21420907974243164,0.04950500120877074,17.07947063446045,0.8711955653979856,ball_tree,20,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7895714285714286,0.7847142857142857,0.7914285714285715,0.006377042156569687,34
0.2192066510518392,0.01460480027933877,18.13876509666443,0.797608316838932,ball_tree,20,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.7941428571428572,0.7867142857142857,0.7794285714285715,0.7867619047619048,0.006007176358361168,44
0.19755244255065918,0.041039920692190375,17.41522526741028,0.5821496630018504,ball_tree,20,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8044285714285714,0.8058095238095238,0.0021581465130713568,7
0.19855213165283203,0.03820861254601019,16.17827383677165,1.300550607572315,ball_tree,20,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.8031428571428572,0.799,0.803142857142857,0.003382628692414842,16
0.4400788942972819,0.03982846183504043,13.598573128382364,0.6687315181374731,kd_tree,2,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 2, 'n_neighbors': 1, 'weights': 'uniform'}",0.7364285714285714,0.7285714285714285,0.7271428571428571,0.7307142857142855,0.004082482904638653,83
0.3364721139272054,0.03776979692444653,12.662631750106812,0.3134778762104263,kd_tree,2,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 2, 'n_neighbors': 1, 'weights': 'distance'}",0.7364285714285714,0.7285714285714285,0.7271428571428571,0.7307142857142855,0.004082482904638653,83
0.3701181411743164,0.045040085110739383,17.573426723480225,0.2793262401845513,kd_tree,2,3,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 2, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7702857142857142,0.7733809523809523,0.003417309546287473,54
0.3617897033691406,0.061124955327942966,17.426860173543293,0.8983203885046656,kd_tree,2,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 2, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7655714285714286,0.7700952380952382,0.003858612300930086,61
0.3288090229034424,0.045676115073247,20.133806069691975,0.6621289740272447,kd_tree,2,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 2, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7897142857142857,0.7847142857142857,0.7914761904761906,0.006363515621553858,30
0.3527957598368327,0.011769158591096965,18.548576196034748,0.6257064784065879,kd_tree,2,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 2, 'n_neighbors': 5, 'weights': 'distance'}",0.794,0.7868571428571428,0.7794285714285715,0.7867619047619048,0.0059491419759014905,44
0.3824451764424642,0.05041788970255487,23.940421263376873,0.9218204990465646,kd_tree,2,10,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 2, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8045714285714286,0.8058571428571429,0.002128523489393025,1
0.36112411816914874,0.052234213576537014,23.92511240641276,0.7915357556135785,kd_tree,2,10,distance,"{'algorithm': 'kd_tree', 'leaf_size': 2, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.8031428571428572,0.799,0.803142857142857,0.003382628692414842,16
0.3364715576171875,0.025367322368779702,9.4173796971639,0.20622196755902356,kd_tree,10,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'uniform'}",0.7364285714285714,0.7285714285714285,0.727,0.7306666666666666,0.004124480314958582,87
0.30982104937235516,0.01495798333235949,9.02432139714559,0.3780662076261928,kd_tree,10,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'distance'}",0.7364285714285714,0.7285714285714285,0.727,0.7306666666666666,0.004124480314958582,87
0.3064891497294108,0.027167008801502357,12.102927287419638,0.6357566876270737,kd_tree,10,3,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7702857142857142,0.7733809523809523,0.003417309546287473,54
0.29055190086364746,0.01569388324571146,12.308882236480713,0.544580450339995,kd_tree,10,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7655714285714286,0.7700952380952382,0.003858612300930086,61
0.29982662200927734,0.045697621020330134,13.984960079193115,0.8690784734339791,kd_tree,10,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7897142857142857,0.7848571428571428,0.7915238095238095,0.006313071778733963,28
0.3188156286875407,0.04830400308213811,13.037462075551352,0.5982065626940504,kd_tree,10,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'distance'}",0.7941428571428572,0.7868571428571428,0.7795714285714286,0.7868571428571428,0.005948760803902003,37
0.3487979571024577,0.0503757533279377,16.003080765406292,0.46852354279640784,kd_tree,10,10,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8045714285714286,0.8058571428571429,0.002128523489393025,1
0.34979693094889325,0.038733541549306735,15.067288478215536,0.4509477455718579,kd_tree,10,10,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.803,0.799,0.8030952380952381,0.003383298984444093,21
0.28217029571533203,0.010866602762222793,8.931835730870565,0.27750611352368587,kd_tree,20,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'uniform'}",0.7365714285714285,0.7287142857142858,0.727,0.7307619047619047,0.004167142829935068,73
0.27017680803934735,0.015316767559661727,9.523494640986124,0.18974470037476748,kd_tree,20,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'distance'}",0.7365714285714285,0.7287142857142858,0.727,0.7307619047619047,0.004167142829935068,73
0.2828364372253418,0.0212634293721981,12.04503591855367,0.24450328292500045,kd_tree,20,3,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7702857142857142,0.7733809523809523,0.003417309546287473,54
0.3004921277364095,0.030601836230999973,11.734215497970581,0.15344503555226874,kd_tree,20,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7654285714285715,0.770047619047619,0.003914621698012305,67
0.30315860112508136,0.023879188368004,12.066689650217691,0.21199340548231177,kd_tree,20,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'uniform'}",0.8,0.7895714285714286,0.7848571428571428,0.7914761904761906,0.006327064566743924,30
0.27117594083150226,0.006595532232034656,11.25449244181315,0.5576668431008232,kd_tree,20,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.7941428571428572,0.7867142857142857,0.7795714285714286,0.786809523809524,0.005949141975901491,39
0.2931639353434245,0.011079204839309131,14.969345728556315,0.871980565059655,kd_tree,20,10,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8045714285714286,0.8058571428571429,0.002128523489393025,1
0.2635154724121094,0.017450881433504067,16.734658161799114,2.213078211210593,kd_tree,20,10,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.8031428571428572,0.799,0.803142857142857,0.003382628692414842,16
0.011660257975260416,0.0012469802906342846,3.475323438644409,0.22303740572347333,brute,2,1,uniform,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 1, 'weights': 'uniform'}",0.7361428571428571,0.7287142857142858,0.7274285714285714,0.7307619047619047,0.0038409418723953596,73
0.016656239827473957,0.0047809851562921665,4.106626431147258,0.18751595097741366,brute,2,1,distance,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 1, 'weights': 'distance'}",0.7361428571428571,0.7287142857142858,0.7274285714285714,0.7307619047619047,0.0038409418723953596,73
0.014325777689615885,0.0012464491291129859,5.559785763422648,0.29056190349289523,brute,2,3,uniform,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7704285714285715,0.7734285714285715,0.0033745748031479106,49
0.013659079869588217,0.0004715957797873884,5.573777993520101,0.9095389942971325,brute,2,3,distance,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7654285714285715,0.770047619047619,0.003914621698012305,67
0.02265143394470215,0.00973667476901401,6.247387647628784,0.6870994922712126,brute,2,5,uniform,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 5, 'weights': 'uniform'}",0.8001428571428572,0.7898571428571428,0.7847142857142857,0.7915714285714285,0.006414269805898201,25
0.02065428098042806,0.008951239378899252,5.952226320902507,1.0926293831296265,brute,2,5,distance,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 5, 'weights': 'distance'}",0.794,0.787,0.7794285714285715,0.7868095238095237,0.0059502853453939466,41
0.02465192476908366,0.006843134800743977,7.170520146687825,0.8572500942549022,brute,2,10,uniform,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8044285714285714,0.8058095238095238,0.0021581465130713568,7
0.017322778701782227,0.002053031350816427,5.8949267864227295,0.9181800929589461,brute,2,10,distance,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.8031428571428572,0.7991428571428572,0.8031904761904762,0.003324478033468002,13
0.024651606877644856,0.0032988298590807615,5.890925327936809,0.7507231013788788,brute,10,1,uniform,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'uniform'}",0.7361428571428571,0.7287142857142858,0.7274285714285714,0.7307619047619047,0.0038409418723953596,73
0.02098735173543294,0.006972739270540693,5.404983282089233,1.2631669974557305,brute,10,1,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'distance'}",0.7361428571428571,0.7287142857142858,0.7274285714285714,0.7307619047619047,0.0038409418723953596,73
0.03864471117655436,0.007130673176739566,7.136858542760213,0.8092807297864778,brute,10,3,uniform,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7704285714285715,0.7734285714285715,0.0033745748031479106,49
0.01632388432820638,0.0020534052033702394,6.271359443664551,0.9090024321070377,brute,10,3,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7654285714285715,0.770047619047619,0.003914621698012305,67
0.03331383069356283,0.0012466617637478163,6.659587542215983,0.8262300494264361,brute,10,5,uniform,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'uniform'}",0.8001428571428572,0.7898571428571428,0.7847142857142857,0.7915714285714285,0.006414269805898201,25
0.01898821194966634,0.005095532765625081,6.125458002090454,0.9552989903686522,brute,10,5,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'distance'}",0.794,0.787,0.7794285714285715,0.7868095238095237,0.0059502853453939466,41
0.029982646306355793,0.014979606614686733,7.051256577173869,1.2340206356576668,brute,10,10,uniform,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8044285714285714,0.8058095238095238,0.0021581465130713568,7
0.02032168706258138,0.0074035504450715856,5.722356239954631,0.932001410643657,brute,10,10,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.8031428571428572,0.7991428571428572,0.8031904761904762,0.003324478033468002,13
0.017320950826009113,0.00047080843601095187,5.482495546340942,1.2671790174033768,brute,20,1,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'uniform'}",0.7361428571428571,0.7287142857142858,0.7274285714285714,0.7307619047619047,0.0038409418723953596,73
0.02731609344482422,0.011891192179493639,6.038176536560059,1.2031848054663115,brute,20,1,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'distance'}",0.7361428571428571,0.7287142857142858,0.7274285714285714,0.7307619047619047,0.0038409418723953596,73
0.027982711791992188,0.010608437687608033,6.427283922831218,1.6447740929320533,brute,20,3,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'uniform'}",0.7781428571428571,0.7717142857142857,0.7704285714285715,0.7734285714285715,0.0033745748031479106,49
0.026984294255574543,0.00908773854040994,6.252384424209595,0.4321838303426432,brute,20,3,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.775,0.7697142857142857,0.7654285714285715,0.770047619047619,0.003914621698012305,67
0.023320357004801433,0.014697201120422127,6.54788080851237,0.958916612339408,brute,20,5,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'uniform'}",0.8001428571428572,0.7898571428571428,0.7847142857142857,0.7915714285714285,0.006414269805898201,25
0.022320111592610676,0.004641101636547087,6.739438613255818,0.9921293805331858,brute,20,5,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.794,0.787,0.7794285714285715,0.7868095238095237,0.0059502853453939466,41
0.020986557006835938,0.006373863167152712,5.883596579233806,0.9576819222077064,brute,20,10,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'uniform'}",0.8088571428571428,0.8041428571428572,0.8044285714285714,0.8058095238095238,0.0021581465130713568,7
0.016654332478841145,0.0020547076862747573,4.2681965827941895,0.3850855682444527,brute,20,10,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'distance'}",0.8072857142857143,0.8031428571428572,0.7991428571428572,0.8031904761904762,0.003324478033468002,13
